name,description,hmdb,moldb_smiles,moldb_formula,moldb_inchi,moldb_inchikey,moldb_iupac,moldb_logp,moldb_pka,moldb_average_mass,moldb_mono_mass,moldb_alogps_solubility,moldb_alogps_logp,moldb_alogps_logs,moldb_acceptor_count,moldb_donor_count,moldb_rotatable_bond_count,moldb_polar_surface_area,moldb_refractivity,moldb_polarizability,moldb_traditional_iupac,moldb_formal_charge,moldb_physiological_charge,moldb_pka_strongest_basic,moldb_pka_strongest_acidic,moldb_bioavailability,moldb_number_of_rings,moldb_rule_of_five,moldb_ghose_filter,moldb_veber_rule,moldb_mddr_like_rule,mdbid,panel_marker_id
10,3-Methoxytyramine,3-Methoxytyramine is the O-methylated derivative of dopamine. Dopamine is methylated by catechol-O-methyltransferase (COMT) to make 3-Methoxytyramine. This compound can be broken down to homovanillic acid by the action of the enzymes monoamine oxidase (MOA) and aldehyde dehydrogenase (ADH). Elevated concentrations of 3-Methoxytyramine are indicated for a variety of brain and carcinoid tumors as well as certain mental disorders.↵,HMDB0000022,COC1=C(O)C=CC(CCN)=C1,C9H13NO2,"1S/C9H13NO2/c1-12-9-6-7(4-5-10)2-3-8(9)11/h2-3,6,11H,4-5,10H2,1H3",DIVQKHQLANKJQO-UHFFFAOYSA-N,4-(2-aminoethyl)-2-methoxyphenol,0.5270476997828332,,167.205,167.094628665,5.36e+00 g/l,-0.04,-1.49,3,2,3,55.480000000000004,47.7305,18.214012386605404,methoxytyramine,0,1,9.642266949651177,10.389796021053263,1,1,1,1,0,0,MDB00000015,5226
11,(S)-3-Hydroxyisobutyric acid,"(S)-3-Hydroxyisobutyric (3-HIBA) acid is an organic acid and an intermediate in the metabolism of valine. 3-HIBA plays an important role in the diagnosis of the very rare inherited metabolic diseases 3-hydroxyisobutyric aciduria (OMIM 236795) and methylmalonic semialdehyde dehydrogenase deficiency (OMIM 603178). Patients with 3-hydroxyisobutyric aciduria excrete a significant amount of 3-HIBA not only during the acute stage but also when stable. The deficient enzyme in 3HiB-uria remains unclear. The severity of this disease varies from case to case. Most patients exhibit dysmorphic features, such as a small triangular face, a long philtrum, low set ears and micrognathia (PMID: 113770040, 10686279)",HMDB0000023,C[C@@H](CO)C(O)=O,C4H8O3,"1S/C4H8O3/c1-3(2-5)4(6)7/h3,5H,2H2,1H3,(H,6,7)/t3-/m0/s1",DBXBTMSZEOQQDU-VKHMYHEASA-N,(2S)-3-hydroxy-2-methylpropanoic acid,-0.26059474566666674,15.518589741896943,104.1045,104.047344122,5.71e+02 g/l,-0.47,0.74,3,2,2,57.53,23.6198,9.981369504774722,(S)-3-hydroxyisobutyric acid,0,-1,-2.6927927583619056,4.365338407814565,1,0,1,0,0,0,MDB00000016,"5200,5313"
12,3-O-Sulfogalactosylceramide (d18:1/24:0),"3-O-Sulfogalactosylceramide is an acidic, sulfated glycosphingolipid, often known as sulfatide. This lipid occurs in membranes of various cell types, but is found in particularly high concentrations in myelin where it constitutes 3-4% of total membrane lipids. This lipid is synthesized primarily in the oligodendrocytes in the central nervous system. Accumulation of this lipid in the lysosomes is a characteristic of metachromatic leukodystrophy, a lysosomal storage disease caused by the deficiency of arylsulfatase A. Alterations in sulfatide metabolism, trafficking, and homeostasis are present in the earliest clinically recognizable stages of Alzheimer's disease. Cerebrosides are glycosphingolipids. There are four types of glycosphingolipids, the cerebrosides, sulfatides, globosides and gangliosides. Cerebrosides have a single sugar group linked to ceramide. The most common are galactocerebrosides (containing galactose), the least common are glucocerebrosides (containing glucose). Galactocerebrosides are found predominantly in neuronal cell membranes. In contrast glucocerebrosides are not normally found in membranes. Instead, they are typically intermediates in the synthesis or degradation of more complex glycosphingolipids. Galactocerebrosides are synthesized from ceramide and UDP-galactose. Excess lysosomal accumulation of glucocerebrosides is found in Gaucher disease. - Sulfatides are glycosphingolipids. There are four types of glycosphingolipids, the cerebrosides, sulfatides, globosides and gangliosides. Sulfatides are the sulfuric acid esters of galactocerebrosides. They are synthesized from galactocerebrosides and activated sulfate, 3'-phosphoadenosine 5'-phosphosulfate (PAPS).↵",HMDB0000024,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OS(O)(=O)=O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC,C48H93NO11S,"1S/C48H93NO11S/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-24-26-28-30-32-34-36-38-44(52)49-41(42(51)37-35-33-31-29-27-25-16-14-12-10-8-6-4-2)40-58-48-46(54)47(60-61(55,56)57)45(53)43(39-50)59-48/h35,37,41-43,45-48,50-51,53-54H,3-34,36,38-40H2,1-2H3,(H,49,52)(H,55,56,57)/b37-35+/t41-,42+,43+,45-,46+,47-,48+/m0/s1",MEAZTWJVOWHKJM-CIAPRIGGSA-N,"[(2R,5S,6R)-3,5-dihydroxy-2-{[(2S,3R,4E)-3-hydroxy-2-tetracosanamidooctadec-4-en-1-yl]oxy}-6-(hydroxymethyl)oxan-4-yl]oxidanesulfonic acid",10.926836568225697,12.18939610615506,892.317,891.646933513,2.09e-04 g/l,6.01,-6.63,10,6,43,192.08,244.98880000000003,111.08523707937007,C24 sulfatide,0,-1,-0.9850048448833623,-1.9115901925718548,0,1,0,0,0,0,MDB00000017,
13,Tetrahydrobiopterin,"Tetrahydrobiopterin or BH4 is a cofactor in the synthesis of nitric oxide. It is also essential in the conversion of phenylalanine to tyrosine by the enzyme phenylalanine-4-hydroxylase. Tetrahydrobiopterin also plays a role in the conversion of tyrosine to L-dopa by the enzyme tyrosine hydroxylase; and conversion of tryptophan to 5-hydroxytryptophan via tryptophan hydroxylase. A defect in BH4 production and/or a defect in the enzyme dihydropteridine reductase (DHPR) causes phenylketonuria type IV, as well as dopa-responsive dystonias.",HMDB0000027,CC(O)C(O)C1CNC2=C(N1)C(=O)N=C(N)N2,C9H15N5O3,"1S/C9H15N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h3-4,6,12,15-16H,2H2,1H3,(H4,10,11,13,14,17)",FNKQXYHWGSIFBK-UHFFFAOYSA-N,"(6R)-2-amino-6-[(1R,2S)-1,2-dihydroxypropyl]-1,4,5,6,7,8-hexahydropteridin-4-one",-2.6621297606666667,15.060370910709416,241.2471,241.117489371,2.21e+00 g/l,-1.66,-2.04,8,6,2,132.0,68.43339999999998,23.669405752440387,tetrahydrobiopterin,0,0,1.5820637408971272,13.518351905753281,1,2,0,0,0,0,MDB00000019,5188
14,Biotin,"Biotin is a heterocyclic, S-containing monocarboxylic acid consisting of two fused rings (a ureido and a tetrahydrothiophene ring). Biotin is an enzyme co-factor present in minute amounts in every living cell. It is also known as vitamin H or B7 or coenzyme R. It occurs mainly bound to proteins or polypeptides and is abundant in liver, kidney, pancreas, yeast, and milk. Biotin has been recognized as an essential nutrient. The normal human biotin requirement is fulfilled in part through diet, through endogenous reutilization of biotin and perhaps through capture of biotin generated in the intestinal flora. The utilization of biotin for covalent attachment to carboxylases and its reutilization through the release of carboxylase biotin after proteolytic degradation constitutes the 'biotin cycle'. Biotin deficiency is associated with neurological manifestations, skin rash, hair loss and metabolic disturbances that are thought to relate to the various carboxylase deficiencies (metabolic ketoacidosis with lactic acidosis). It has also been suggested that biotin deficiency is associated with protein malnutrition, and that marginal biotin deficiency in pregnant women may be teratogenic. Biotin acts as a carboxyl carrier in carboxylation reactions. There are four biotin-dependent carboxylases in mammals: those of propionyl-CoA (PCC), 3-methylcrotonyl-CoA (MCC), pyruvate (PC) and acetyl-CoA carboxylases (isoforms ACC-1 and ACC-2). All but ACC-2 are mitochondrial enzymes. The biotin moiety is covalently bound to the epsilon amino group of a Lysine residue in each of these carboxylases in a domain 60-80 amino acids long. The domain is structurally similar among carboxylases from bacteria to mammals. There are four biotin-dependent carboxylases in mammals: those of propionyl-CoA (PCC), 3-methylcrotonyl-CoA (MCC), pyruvate (PC) and acetyl-CoA carboxylases (isoforms ACC-1 and ACC-2). All but ACC-2 are mitochondrial enzymes. The biotin moiety is covalently bound to the epsilon amino group of a Lys residue in each of these carboxylases in a domain 60-80 amino acids long. The domain is structurally similar among carboxylases from bacteria to mammals. Evidence is emerging that biotin participates in processes other than classical carboxylation reactions. Specifically, novel roles for biotin in cell signaling, gene expression, and chromatin structure have been identified in recent years. Human cells accumulate biotin by using both the sodium-dependent multivitamin transporter and monocarboxylate transporter 1. These transporters and other biotin-binding proteins partition biotin to compartments involved in biotin signaling: cytoplasm, mitochondria, and nuclei. The activity of cell signals such as biotinyl-AMP, Sp1 and Sp3, nuclear factor (NF)-kappaB, and receptor tyrosine kinases depends on biotin supply. Consistent with a role for biotin and its catabolites in modulating these cell signals, greater than 2000 biotin-dependent genes have been identified in various human tissues. Many biotin-dependent gene products play roles in signal transduction and localize to the cell nucleus, consistent with a role for biotin in cell signaling. Posttranscriptional events related to ribosomal activity and protein folding may further contribute to effects of biotin on gene expression. Finally, research has shown that biotinidase and holocarboxylase synthetase mediate covalent binding of biotin to histones (DNA-binding proteins), affecting chromatin structure; at least seven biotinylation sites have been identified in human histones. Biotinylation of histones appears to play a role in cell proliferation, gene silencing, and the cellular response to DNA repair. Roles for biotin in cell signaling and chromatin structure are consistent with the notion that biotin has a unique significance in cell biology. (PMID: 15992684, 16011464)",HMDB0000030,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,C10H16N2O3S,"1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1",YBJHBAHKTGYVGT-ZKWXMUAHSA-N,"5-[(3aS,4S,6aR)-2-oxo-hexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentanoic acid",0.31942364800000006,13.546990539562877,244.311,244.088163078,1.22e+00 g/l,0.17,-2.30,3,3,5,78.42999999999999,60.0509,24.919241786433474,"5-[(3aS,4S,6aR)-2-oxo-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid",0,-1,-1.863639696129737,4.4043165776835425,1,2,1,1,0,0,MDB00000020,"5313,5326"
15,Carnosine,"Carnosine, which is also known as beta-alanyl-L-histidine, is a dipeptide consisting of the amino acids beta-alanine and histidine. It is found exclusively in animal tissues and brain tissues and is naturally produced in the body by the liver. Carnosine has a pKa value of 6.83, making it a good buffer for the pH range of animal muscles. Since beta-alanine is a non-proteogenic amino acid and is not incorporated into proteins, carnosine can be stored at relatively high concentrations (millimolar) in muscles, with concentrations as high as 17-25 mmol/kg (dry muscle). Carnosine is also highly concentrated in brain tissues. Carnosine has been shown to scavenge reactive oxygen species (ROS) as well as alpha-beta unsaturated aldehydes formed from peroxidation of fatty acids during oxidative stress. The antioxidant mechanism of carnosine is attributed to its chelating effect against divalent metal ions, superoxide dismutase (SOD)-like activity, as well as its ROS and free radicals scavenging ability (PMID: 16406688). Carnosine also buffers muscle cells, and acts as a neurotransmitter in the brain. Carnosine has the potential to suppress many of the biochemical changes that accompany ageing (e.g. protein oxidation, glycation, AGE formation, and cross-linking) and associated pathologies (PMID: 16804013). Some autistic patients take carnosine as a dietary supplement and attribute an improvement in their condition to it. Supplemental carnosine may increase corticosterone levels. This may explain the ""hyperactivity"" seen in autistic subjects at higher doses. A positive association between muscle tissue carnosine concentration and exercise performance has been found. beta-Alanine supplementation is thought to increase exercise performance by promoting carnosine production in muscle. Exercise has conversely been found to increase muscle carnosine concentrations, and muscle carnosine content is higher in athletes engaging in anaerobic exercise. Carnosine is also a biomarker for the consumption of meat. Elevated levels of urinary and plasma carnosine are associated with carnosinuria (also known as carnosinemia), which is an inborn error of metabolism caused by a deficiency of the enzyme carnosinase (PMID: 2674258). Carnosinas cleaves carnosine into its constituent amino acids: beta-Alanine and histidine. Carnosinemia results in an excess of carnosine in the urine, cerebrospinal fluid, blood, and nervous tissue. A variety of neurological symptoms have been associated with carnosinemia. They include: hypotonia, developmental delay, mental retardation, degeneration of axons, sensory neuropathy, tremors, demyelination, gray matter anomalies, myoclonic seizures, and loss of purkinje fibres. Additionally, carnosine is identified as a biomarker for Alzheimer’s disease and its levels are significantly lower in probable Alzheimer’s Disease subjects (0.33 +/- 0.09 μM) than in control subjects’ plasma (0.65 +/- 0.1 μM) (PMID : 17031479).",HMDB0000033,NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O,C9H14N4O3,"1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",CQOVPNPJLQNMDC-ZETCQYMHSA-N,(2S)-2-(3-aminopropanamido)-3-(1H-imidazol-5-yl)propanoic acid,-4.480241342175954,12.867210570530204,226.2325,226.106590334,1.11e+01 g/l,-2.96,-1.31,5,4,6,121.1,55.56190000000001,22.36612322974625,β-alanyl-L-histidine,0,1,9.12598191586239,3.371243802200665,1,1,1,0,0,0,MDB00000023,"5184,5313"
16,Adenine,"Adenine is a purine base. Adenine is found in both DNA and RNA and is a fundamental component of adenine nucleotides. Adenine forms adenosine, a nucleoside, when attached to ribose, and deoxyadenosine when attached to deoxyribose; it forms adenosine triphosphate (ATP), a nucleotide, when three phosphate groups are added to adenosine. Adenosine triphosphate is used in cellular metabolism as one of the basic methods of transferring chemical energy between chemical reactions. Adenine is derived from the nucleotide known is inosine monophosphate (IMP), which is synthesized from ribose phosphate. The pathway is called the de novo purine biosynthetic pathway. Adenine is degraded into uric acid. Historically, adenine was sometimes called Vitamin B4.  However, due to the fact that it can be synthesized by the body and is not required by diet, it does not meet the definition of vitamin and so adenine is no longer part of the Vitamin B complex. Purines, such as adenine and guanine are found in high concentration in meat and meat products, especially internal organs such as liver and kidney. A moderate amount of adenine is also contained in red meat, beef, pork, poultry, fish and seafood, asparagus, cauliflower, spinach, mushrooms, green peas, lentils, dried peas, beans, oatmeal, wheat bran, and wheat germ. Deficits in adenine production, transport and metabolism can have serious health consequences. Purine inborn errors of metabolism (IEM), such as Adenine phosphoribosyltransferase. Deficiency, Adenylosuccinate synthase deficiency, AICAR-transformylase/IMP-cyclohydrolase deficiency and Lesch-Nyhan disease are serious hereditary disorders. They are often characterized by recurrent infections, neurological deficits, intellectual disabilities, psychomotor retardation, blindness, deafness, renal disease, self-mutilation and other manifestations. These conditions are often characterized by elevated levels of  uric acid in the urine and plasma (OMIM 300322, 229600, 603027, 232400, 232600, 232800, 201450, 220150, 232200, 162000, 164050, 278300) (PMID: 17052198, 17520339).",HMDB0000034,NC1=C2NC=NC2=NC=N1,C5H5N5,"1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)",GFFGJBXGBJISGV-UHFFFAOYSA-N,7H-purin-6-amine,-0.5734702306666666,,135.1267,135.054495185,1.15e+01 g/l,-0.38,-1.07,4,2,0,80.48,38.2195,12.291219062634639,vitamin B4,0,0,3.6393051728406145,10.29343639321823,1,2,1,0,0,0,MDB00000024,
17,Aldosterone,"Aldosterone is a steroid hormone produced by the adrenal cortex in the adrenal gland to regulate sodium and potassium balance in the blood. Specifically, it regulates electrolyte and water balance by increasing the renal retention of sodium and the excretion of potassium. It is synthesized from cholesterol by aldosterone synthase, which is absent in other sections of the adrenal gland. It is the sole endogenous member of the class of mineralocorticoids. Aldosterone increases the permeability of the apical (luminal) membrane of the kidney's collecting ducts to potassium and sodium and activates their basolateral Na+/K+ pumps, stimulating ATP hydrolysis, reabsorbing sodium (Na+) ions and water into the blood, and excreting potassium (K+) ions into the urine.↵",HMDB0000037,C[C@]12CCC(=O)C=C1CCC1C3CC[C@H](C(=O)CO)[C@]3(C[C@H](O)C21)C=O,C21H28O5,"1S/C21H28O5/c1-20-7-6-13(24)8-12(20)2-3-14-15-4-5-16(18(26)10-22)21(15,11-23)9-17(25)19(14)20/h8,11,14-17,19,22,25H,2-7,9-10H2,1H3/t14?,15?,16-,17+,19?,20+,21-/m1/s1",PQSUYGKTWSAVDQ-SRPWZAMTSA-N,"(1S,2R,10S,11S,14S,15R,17S)-17-hydroxy-14-(2-hydroxyacetyl)-2-methyl-5-oxotetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-ene-15-carbaldehyde",1.0556679043333337,14.908897015931615,360.444,360.193674006,1.48e-01 g/l,1.54,-3.39,5,2,3,91.67,96.79179999999997,38.82254937338408,"(1S,2R,10S,11S,14S,15R,17S)-17-hydroxy-14-(2-hydroxyacetyl)-2-methyl-5-oxotetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-ene-15-carbaldehyde",0,0,-2.8521769120155946,13.819593245483667,1,4,1,1,0,0,MDB00000026,"5257,5341,5403,5405,5406,5415,5428,5430,5436,5466,5487"
18,Dihydrobiopterin,Dihydrobiopterin (BH2) is an oxidation product of tetrahydrobiopterin. Tetrahydrobiopterin is a natural occurring cofactor of the aromatic amino acid hydroxylase and is involved in the synthesis of tyrosine and the neurotransmitters dopamine and serotonin. Tetrahydrobiopterin is also essential for nitric oxide synthase catalyzed oxidation of L-arginine to L-citrulline and nitric oxide.,HMDB0000038,CC(O)C(O)C1=NC2=C(NC1)N=C(N)NC2=O,C9H13N5O3,"1S/C9H13N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h3,6,15-16H,2H2,1H3,(H4,10,11,13,14,17)",FEMXZDUTFRTWPE-UHFFFAOYSA-N,"2-amino-6-[(1R,2S)-1,2-dihydroxypropyl]-1,4,7,8-tetrahydropteridin-4-one",-2.2885038219999996,13.521765739396816,239.2312,239.101839307,1.63e+00 g/l,-1.43,-2.17,8,5,2,132.32999999999998,68.1133,23.106840817612913,dihydrobiopterin,0,0,0.40083109372051184,9.910706687149771,1,2,1,0,0,0,MDB00000027,5288
19,Butyric acid,"Butyric acid, a four-carbon fatty acid, is formed in the human colon by bacterial fermentation of carbohydrates (including dietary fiber), and putatively suppresses colorectal cancer (CRC). Butyrate has diverse and apparently paradoxical effects on cellular proliferation, apoptosis and differentiation that may be either pro-neoplastic or anti-neoplastic, depending upon factors such as the level of exposure, availability of other metabolic substrates and the intracellular milieu. In humans, the relationship between luminal butyrate exposure and CRC has been examined only indirectly in case-control studies, by measuring fecal butyrate concentrations, although this may not accurately reflect effective butyrate exposure during carcinogenesis. Perhaps not surprisingly, results of these investigations have been mutually contradictory. The direct effect of butyrate on tumorigenesis has been assessed in a no. of in vivo animal models, which have also yielded conflicting results. In part, this may be explained by methodology: differences in the amount and route of butyrate administration, which are likely to significantly influence delivery of butyrate to the distal colon (PMID: 16460475). Butyric acid is a carboxylic acid found in rancid butter, parmesan cheese, and vomit, and has an unpleasant odor and acrid taste, with a sweetish aftertaste (similar to ether). Butyric acid is a fatty acid occurring in the form of esters in animal fats and plant oils. Interestingly, low-molecular-weight esters of butyric acid, such as methyl butyrate, have mostly pleasant aromas or tastes. As a consequence, they find use as food and perfume additives. Butyrate is produced as end-product of a fermentation process solely performed by obligate anaerobic bacteria.↵",HMDB0000039,CCCC(O)=O,C4H8O2,"1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",FERIUCNNQQJTOY-UHFFFAOYSA-N,butanoic acid,0.9217587976666666,,88.1051,88.0524295,2.39e+02 g/l,0.78,0.43,2,1,2,37.3,21.8716,9.216958179769016,butyric acid,0,-1,,4.907922196332106,1,0,1,0,1,0,MDB00000028,"5202,5213,5256,5312"
20,Acetic acid,"Acetic acid is one of the simplest carboxylic acids. It exists as a clear liquid with a sour taste and pungent odor. Acetic acid is produced naturally, in small amounts, in living organisms through oxidative and anaerobic fermentation of sugars and carbohydrates. Acetate is also derived from the hydrolysis of acetyl-CoA during periods of fasting and through the breakdown of ketone bodies such as acetoacetate and beta-hydroxybutyrate. Acetic acid is also produced industrially in large volumes through the carbonylation of methanol, and is an important chemical reagent and industrial chemical that is used in the production of plastic soft drink bottles, photographic film; and polyvinyl acetate for wood glue, as well as many synthetic fibres and fabrics. In households diluted acetic acid is often used as a cleaning agent. In the food industry acetic acid is used as an acidity regulator. Acetic acid plays a key role in biochemistry and is vital to many biochemical reactions related to carbohydrate, amino acid and fat metabolism as well as energy production. Acetic acid contributes to the acetyl group, which is fundamental to the biochemistry of virtually all forms of life. When bound to coenzyme A, to form acetyl-CoA, it is central to the metabolism of carbohydrates and fats. However, the concentration of free acetic acid in cells is kept at a low level to avoid disrupting the control of the pH of the cell contents. Acetic acid is produced and excreted by certain bacteria, notably the Acetobacter genus and Clostridium acetobutylicum. These bacteria are found universally in foodstuffs, water, and soil, and acetic acid is produced naturally as fruits and some other foods spoil. Acetic acid is also a component of the vaginal lubrication of humans and other primates, where it appears to serve as a mild antibacterial agent.",HMDB0000042,CC(O)=O,C2H4O2,"1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",QTBSBXVTEAMEQO-UHFFFAOYSA-N,acetic acid,-0.2233457143333334,,60.052,60.021129372,3.23e+02 g/l,-0.12,0.73,2,1,0,37.3,12.643699999999999,5.338057886014139,acetic acid,0,-1,,4.543439679000835,1,0,1,0,1,0,MDB00000029,"5206,5223,5291,5338,5399,5440,5441"
21,Betaine,"Betaine or trimethylglycine is a methylated derivative of glycine. It functions as a methyl donor in that it carries and donates methyl functional groups to facilitate necessary chemical processes. The donation of methyl groups is important to proper liver function, cellular replication, and detoxification reactions. Betaine also plays a role in the manufacture of carnitine and serves to protect the kidneys from damage. Betaine has also been of interest for its role in osmoregulation. As a drug, betaine hydrochloride has been used as a source of hydrochloric acid in the treatment of hypochlorhydria. Betaine has also been used in the treatment of liver disorders, for hyperkalemia, for homocystinuria, and for gastrointestinal disturbances (From Martindale, The Extra Pharmacopoeia, 30th Ed, p1341).↵",HMDB0000043,C[N+](C)(C)CC([O-])=O,C5H11NO2,"1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3",KWIUHFFTVRNATP-UHFFFAOYSA-N,(carboxymethyl)trimethylazanium,-4.494183842471745,,117.1463,117.078978601,1.75e+00 g/l,-2.12,-1.94,2,1,2,37.3,41.9863,12.522298635930067,trimethyl glycine,1,0,,2.2595637800263866,1,0,1,0,1,0,MDB00000030,"5172,5177,5206,5223,5302,5304,5305,5338,5440,5441,5499,5500"
22,Ascorbic acid,"Ascorbic acid (Vitamin C) is an essential nutrient in the human diet, and is necessary to maintain connective tissue and bone. The biologically active form of ascorbic acid is vitamin C. Vitamin C is a water-soluble vitamin. Primates (including humans) and a few other species in all divisions of the animal kingdom, notably the guinea pig, have lost the ability to synthesize ascorbic acid and must obtain it in their food. Ascorbic acid is an electron donor for enzymes involved in collagen hydroxylation, biosynthesis of carnitine and norepinephrine, tyrosine metabolism, and amidation of peptide hormones. Ascrobic acid (vitamin C) deficiency causes scurvy. The amount of vitamin C necessary to prevent scurvy may not be adequate to maintain optimal health. The ability of vitamin C to donate electrons also makes it a potent water-soluble antioxidant that readily scavenges free radicals such as molecular oxygen, superoxide, hydroxyl radical, and hypochlorous acid. In this setting, several mechanisms could account for a link between vitamin C and heart disease. One is the relation between LDL oxidation and vitamins C and E. Vitamin C in vitro can recycle vitamin E, which can donate electrons to prevent LDL oxidation in vitro. As the lipid-phase vitamin E is oxidized, it can be regenerated by aqueous vitamin C. Other possibilities are that vitamin C could decrease cholesterol by mechanisms not well characterized, or could improve vasodilatation and vascular reactivity, perhaps by decreasing the interactions of nitric oxide with oxidants (PMID: 10799361).↵",HMDB0000044,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,C6H8O6,"1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2/t2-,5+/m0/s1",CIWBSHSKHKDKBQ-JLAZNSOCSA-N,"(5R)-5-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2,5-dihydrofuran-2-one",-1.9135588756666668,11.181873536050066,176.1241,176.032087988,2.45e+02 g/l,-1.58,0.14,5,4,2,107.22,37.0321,14.932525092170716,vitamin C,0,-1,-2.979728932431362,4.359916949362066,1,1,1,0,0,0,MDB00000031,"5175,5179,5352"
